data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.0157958	1.9319364e-07
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0165834	7.6678241e-08
INT	VECTOR	32768	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.0174709	1.1269928e-08
INT	VECTOR	32768	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0019042	7.7148444e-12
INT	VECTOR	32768	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0052082	2.329384e-10
INT	VECTOR	32768	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0100958	1.0023909e-08
INT	VECTOR	32768	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.0159832	9.1200177e-08
INT	VECTOR	32768	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	32	1024	TRUE_FALSE	TRUE	0.1434543	3.7876968e-07
INT	VECTOR	32768	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	32	1024	TRUE_FALSE	TRUE	0.1379625	6.657336e-07
INT	VECTOR	32768	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1172916	4.3192033e-07
INT	VECTOR	32768	0	0	METAL	BLIT_MANAGED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1223751	5.2295225e-07
INT	VECTOR	65536	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.0224544	9.6736427e-10
INT	VECTOR	65536	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0140419	6.3666767e-11
INT	VECTOR	65536	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0118625	1.5815833e-11
INT	VECTOR	65536	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.013225	3.7574222e-11
